name,count
"Namiki, Shigehiro",1
" Schenk, Alexander",1
" Bao, Lisui",1
" Wang, D-B.",1
" Gopalakrishnan, Bojan",1
" Wan, Wenting",1
" Park, Hang-soo",1
" Dekker, Joseph D.",1
" Barel, Monique",1
" Chan, Lawrence",1
" Danek, Agnieszka",1
" Jagannadham, Jaisri",1
" Hannun, Yusuf A.",1
" Pogson, Barry James",1
" Kob, Walter",1
" Costantini, Todd W.",1
" Zhang, Hanzhuo",1
" Takemori, Toshitada",1
" Dormann, Nataliya",1
" Luo, Hongyan",1
" Li, Xian Chang",1
" Massari, Serafina",1
" Wassertheil-Smoller, Sylvia",1
" Pina, Cristina",1
" Ji, Chengmin",22
" Somaschi, Niccolo",1
" Rousset, D.",1
" Marler, Bernd",1
"Eyles, C. J.",1
" Wu, Huihui",3
"Randolph, Aaron L.",1
" Wang, Eileen",1
" Baybutt, Trevor R.",2
" Jiang, Hai-Yun",1
" An, Shaoshan",1
" Sauerwald, Julia",1
" Muller, Mark T.",1
" Tsoulos, Nikolaos",1
" Jonker, Arjan",1
" Ternei, Melinda A.",1
" Wang, Shelly",1
" Shiratani, Masaharu",7
" Dong, Wenming",1
" Li, Chengyu T.",1
" Zhang, Y. G.",1
"Zeng, Yang",1
" Zheng, Kui-Ming",1
" Sahakyan, Anna",1
" Wang, Zhiyu",1
" Liao, Guanglan",5
" Lu, Hengyun",1
"Wu, Tong",1
" Jiang, Min",3
" Li, Bo",38
" Li, Xianguo",1
" Kovalchuk, Olga",1
" Shen, Xin-Wei",1
" Persia, Michael",1
" Sugiyama, Koji",1
" Fantaye, Y. T.",1
" Singh, Kashmir",1
" Zhang, Q. H.",2
" de Winter, Valerie",1
"Maxwell, Sean L.",1
" Botchan, Michael R.",2
" Ming, Liqun",1
"Shao, Xinxian",1
" Miguel, Celia",1
" Tao, Guangming",1
" Thompson, Aaron",1
" Natarajan, Bharath",1
"Stervander, Martin",1
" Liang, Han",7
" Gates, James C.",1
" OConnor, Jingmai",4
" Chou, Ping-Chieh",1
" Zhou, Hongcai",1
" Borneman, James",3
"Lopez, Cesar A.",1
" Cameron, P. J.",1
" Shen, Heqing",1
"Fry, H. Christopher",1
" Huang, Zhao",1
" Yan, Chaochao",1
" Kim, Yong Hyeon",1
" Zi, Xiao-Yuan",2
" Liu, Yu-Long",1
" Hirose, Misa",1
" Wang, Ligang",1
" Krishna, Rajamani",2
" Harutyunyan, Boris",2
" Ho, S. T.",1
"Chust, Guillem",1
" Trifonova, Oxana P.",1
" Fraser, Christophe",2
"Wu, Yi-Chen",1
" Kim, Eun-Kyung",1
" Petriello, Annalise",1
"Calio, Laura",1
" Luo, Peigao",2
" Si, Young-Jae",2
" Guillemin, Jean-Claude",3
" Wang, Zekun",1
" Guttman, David S.",6
" Bengtson, Stefan",3
" Voigt, Kerstin",1
" Wielopolski, Mateusz",2
" Sun, Min",1
" Madadkhani, Sepideh",2
" Wang, Xiang",26
" Ohsaka, Takeo",1
"He, Yusu",1
" Yu, Muhua",1
" Yao, Yuan",4
" Radoshevich, Lilliana",1
" Ti, Chaopu",2
" Song, Weibin",1
"Szalkai, Balazs",2
"Gu, Xiu",1
"Yang, Xincheng",1
"Wang, Guojing",2
" Tomek, Teresa",1
" Wu, Xufeng S.",1
" Klimont, Z.",2
 Sarkadi Julia,1
" Delsert, Claude",1
" Li, Jiayi",2
" Dubus, Guillaume",1
"Albani, Davide",1
" Xiao, Ming",2
" Meyssignac, Benoit",1
" Greatbatch, Richard J.",1
" Bao, Jinku",1
" Xie, Hong-Guang",1
" Bedja, Idriss M.",1
" Wu, Yilei",2
" Castillo-Carranza, Stephany A.",1
"Kaloshian, Isgouhi",1
" Li, Guofeng",1
" Lee, Sang-Rae",1
" Chappell, James D.",1
" Taniguchi, Satoshi",1
" Heard, D. E.",1
" Plesse, Cedric",1
"Sasanpour, Pezhman",1
" Heinemann, Frank W.",1
" Park, Hong-Gyu",1
"Li, Jiafang",1
" Talamo, Sahra",5
" Gerbault, Pascale",2
" Jones, Marc E. H.",1
" Nikitas, John N.",1
" Garden, Daniel P.",1
" Wang, Zeshi",1
" Wilson, Andrew J.",3
"Torres-Machorro, Ana Lilia",2
" Xu, Fangfang",2
" Frieman, J. A.",1
"Guo, Xiaojuan",1
" Sun, Congting",1
" Huang, Ming-Hsi",1
"Novoderezhkin, Vladimir I.",1
" Jiang, Yufeng",1
" Xie, Jinglin",1
" Lee, Jun Sang",2
"Niu, Hongtao",1
"Liu, QiuPing",1
" Day, Felix R.",1
" Annandale, George W.",1
" Fang, Guangzong",1
" Suomi, S.",1
" Hu, JunJie",1
" Li, Jiayuan",1
Li Xiao-Dong,1
"Floruta, Crina M.",1
" Kufer, Thomas A.",4
" Paoletta, Silvia",8
" Nelson, Martha I.",4
"Li, H.",3
" Evans, Tom",1
"Yu, Renbo",1
" Reuter, Baerbel",1
" De Filpo, G.",1
" Joseph, Divya",1
"Zhang, Shou-juan",1
"Zou, Ping",2
" Hu, Chengyi",1
"Bloino, Julien",1
"Xu, Wen Wen",1
" Deng, Wei-Qiao",4
" Baker, J. B. H.",2
" Katis, Nikolaos",1
" Smith, Ian",1
"Figueroa, Claudio",1
"Wang, Yilin",2
" Su, Qiong",1
 Song Zhiping,1
" Jeong, Byeong-ryool",1
" Perry, John J.",3
"Selvaraj, Selvalakshmi",1
"Freour, Thomas",1
" Oates, Chris J.",1
"Lecchi, Anna",2
" Garmire, G. P.",1
" Elo, Merja",1
" Zhang, Yaohong",1
" Geng, Xiaofang",1
" Patala, Srikanth",1
" Mazerat, S.",1
" Hasne, Marie-Pierre",1
" Trejo-Fregoso, Ricardo",1
" Matthews, Stephen J.",1
" Burgyan, Jozsef",1
" Ren, Guofang",1
"Jiang-Xie, Li-Feng",1
" Mitani, Shohei",1
" Freedman, Bruce D.",1
" Mackey, D.",1
" Turdikulova, Shahlo",2
"Behera, Sailesh N.",1
" Pan, Qingchun",2
" Morfopoulos, Catherine",1
" Fang, Ou",1
" Urich, Mark",1
" Alam, Shabnam",1
" Urabe, Miho",1
" Chulha, Dhabih V.",1
" Remais, Justin",1
" Golshan, Mohammad Mehdi",1
"Sun, Mingfei",1
" Cernei, A.",1
" Samimi-Rad, Katayoun",1
"Ji, Chengmin",1
" Aiese Cigliano, Riccardo",1
 Yang DaWen,1
" Kim, Seungill",2
" Fasullo, John",2
" Gong, Xiwen",1
" Zhu, Yanhong",1
" Bousquet, Philippe",1
" Iqbal, Javeed",1
Tien Dung Nguyen,1
" Yuan, Zibing",4
" Christiansen, Henrik",1
" Huang, Jing-Mei",1
"Qiang, Jun",1
"Kim, Man Lyang",1
" Li, Hanping",3
"Coady, Katherine K.",1
 Wu Wenjun,1
"Zeng, Xingquan",1
" Sabzyan, Hassan",1
" Zheng, Yue-Qing",3
" Fanchini, Giovanni",1
"Qian, Meng",1
" Ruan, Jingsong",1
" Nebane, N. Miranda",2
"Guo, Nannan",1
" Chen, Yidong",2
" Pandis, S.",1
" Krzeminski, Patryk",1
" Sezerman, Osman Ugur",1
"Hao, Ling-Yang",1
" Yin, Shenyi",1
" Xie, Zhiyong",5
" Fazeli, A.",1
" Teknos, Theodoros N.",1
" Watson, Alastair",1
"Chen, Jin-huan",1
" Wang, Yiqi",1
" Liang, Xiao-Na",1
" Bargigia, Ilaria",2
" Himmelfarb, Jonathan",1
" Diaz-Mendoza, Mercedes",1
" Hockings, Marc",1
" Nie, Jiacai",1
" Wessels, Michael R.",1
" Joly, Alan G.",2
" Piman, Thanapon",1
" Lorchat, Etienne",1
" Joo-Okumura, Akiko",1
" Chen, Hsiu-Ling",1
" Yan, Xiao-Hai",6
" Borchers, Julie A.",2
" Fan, Sheng-Qiang",1
" Tubak, V.",1
" Whitacre, J.",1
" De Jonge, Christopher J.",1
" Zerulla, Wolfram",1
" Liu, Changcheng",1
" Park, Jin",1
" de Mink, Selma",1
" Cho, Jaehoon",1
" Peng, Cheng-Zhi",12
" Fara, E.",1
" Lv, Ming-fang",1
" Hein, Lutz",2
" Han, Chuanlong",1
" Gordon, Ingelise J.",1
" Lucio, Marianna",1
" Peterson, Markus J.",1
"Chaudhari, Rajan",1
" Sun, Xin-Chao",1
"Li, Xiaobo",1
" Fiorelli, Lucas E.",1
" Arora, Mohit",1
"Frase, Thomas",1
" Qiao, Li",1
" Liu, Shi-Xia",6
" Visioli, Francesco",1
" Zhang, Yaoyang",1
" Ellis, Richard",1
" Percy, Richard G.",2
" Yang, Shaobo",1
" Gustafson, Ulla",1
" Ding, Junfeng",1
" Adams, Mark D.",1
" Thompson, Ward H.",2
" Puchalski, Melissa A.",1
" Koide, Tetsuya",1
" Vicent, Silvestre",1
" Yang, Jinzhe",1
"Jin, Zhenong",1
"Safsten, C.",1
" Dogariu, Aristide",1
" Ma, Jianhong",1
"Hatzi, Katerina",1
" Han, Jingwan",1
" Keimpema, Erik",1
" Kou, Li",2
" Alibabaei, Leila",4
"He, Tongyang",1
" Lee, Lang Ho",1
" Geertsma, Eric R.",1
" Wei, Zhongzhe",1
" Buckstein, Rena",1
" Xin, Jianping",1
" Stahl, Bethany A.",1
"Martin, Nazario",1
" Luo, Li Zhi",2
" Rutishauser, Urs",1
" Weber, B.",1
" Patterson, James",1
"Lanikova, Lucie",1
" Tahan, Charles",1
"Ling, Li",1
" Pullerits, Tonu",2
" Fernandez, Carlos",2
" Houde, Peter",5
" Shi, Qiaoyun",1
" Audebert, Stephane",1
" Zhang, E-b",1
" Han, Xinmin",1
" Notomi, M.",1
" Lee, Tin-Lap",1
" Wu, Zhicheng",1
" Brain, David A.",1
"Zhou, Zixian",1
" Wuebbenhorst, Michael",1
" Yu, Qiang",8
" Huang, Taosheng",1
" Jahfer, S.",1
" Romanovitch, Mallory",1
" Shuvaev, A. M.",1
" Ni, Xiliang",1
"Li, Chunhui",2
" van der Kooij, Sander",1
" Morawska, Lidia",4
"Marleau, Francine R.",1
" Sammeth, Michael",1
" Li, Baoying",1
" Mayne, Benjamin T.",1
" Gonzalez-Reiche, Ana Silvia",1
"Chen, Hongwei",1
" Deng, Zhiqun Daniel",1
" Gnoske, Thomas P.",1
" Mirkin, Chad A.",4
" Allahyarzadeh, M. H.",1
" Vanacken, Johan",4
"Seibert, Christoph",1
" Sprau, P. O.",1
" Zhao, Yupei",1
" Cordier, Stephane",1
" Peterson, Hedi",1
" Martin, Francois-Pierre",2
" Berezovskaya, Olga",1
"Ran, Lishan",3
" MacBean, Natasha",1
" Gulei, Diana",1
" Obado, Samson O.",1
"Choi, Ran Joo",1
" Hanusch, Fabian C.",1
"Li, Shu-Ping",1
" Zou, Ting",1
"Pearshouse, Richard",1
" Benson, Oliver",1
" Sun, Xingzhi",1
" Akhuli, Bidyut",1
" Orr, Patrick J.",1
" Israelachvili, Jacob N.",1
"Gong, Xin",2
" Hao, Jia-Jie",1
" Kang, Tae-Wook",1
" Frenkel, Daan",1
 Ding DaWei,1
" Wang, Zhipeng",1
" Shimamura, Shintaro",2
" Wu, Kai-Chen",1
" Simonet, Michel",1
" Xu, Xia",2
" de Azevedo, Mauro Ferreira",1
" Akpinar, Bala A.",1
" Gu, Zhifeng",1
" Lan, S.",1
" Lu, Qianjin",9
" Machingaidze, Shingal",1
" Ellingvag, Sturla",1
"Todolli, Stefjord",1
" Verheggen, Celine",4
" Guo, Qian-Nan",1
" Govorov, Alexander O.",2
" Zhang, Jiasheng",1
"Lewi, Tomer",1
"Renny-Byfield, Simon",1
" Sulaiman, Siti A.",1
" Firth, Cadhla",1
" Buchfelder, Michael",2
" Wang, Chenggong",3
" Kirchhoff, Frank",3
" Dittmar, Manuela",1
" Yu, Yeisoo",5
" Chen, Guanchu",1
" Sun, Jian-Kun",1
" Roden, Christine",2
" Van Winckel, H.",1
" Gilbert, Louise",1
" Rasmussen, D. Tab",1
"Wang, Lixia",1
" Pan, Hao",6
" Krapivin, Mikhail I.",1
" Fang, Xiaomin",7
" Orraca, L.",1
" Mariolo, James Rossario Casella",1
Wang Qi-Sheng,1
" DeLoache, Will",1
" des Francs-Small, Catherine Colas",5
"Levy, Jennifer R.",1
" Li, Yuanlong",1
" Russo, Patricia A.",1
"Lee, Dong Ju",1
" Xing, Weihong",3
" Chen, Yufeng",1
"Linsdell, Paul",1
" Regan, Mary",1
" Brink, Markus",1
" Tyulkina, D. V.",1
" Cheng, Yen-Ju",1
" Vogt, Rolf D.",1
" Ramakrishnan, V.",1
" Puurand, Tarmo",1
" Kalinkovich, Alexander",1
" Agarwalla, Bijay Kumar",1
" Ra, Won-Hee",2
" Katan, Claudine",2
" Bocquet, Franck",1
"Recher, Patrik",1
" Moran, David",1
" Omoto, Celso",1
"Liu, Wusheng",1
" Ma, Yuanhui",1
" Halim, M. E.",1
" Burgio, Kevin R.",1
" Satpathy, Ansuman T.",1
"Roeterdink, W. G.",1
" Maliepaard, C. A.",1
" Palmese, Giuseppe R.",1
" Luo, Jian-min",1
" Babcock, L. E.",1
" Xin, Xiu-Fang",1
" Parker, Emily J.",1
" Keitel, Wendy A.",1
" Kawaguchi, Takaaki",1
"Ou, Qiang",3
" Gladfelter, Sierra",1
" Valentine, Jason G.",1
" Ford, Heather A.",1
" Wang, Hou",4
"Steffen, Philipp A.",1
" Wang, Chunmei",5
" Lee, Hae-Seok",1
"Zhou, Zhongwu",1
"Ghosh, Eshan",2
"Zadegan, Reza M.",1
"Liang, Xinfeng",3
" Ullah, Farman",1
"Clark, Tyson A.",1
" Dong, Hua",1
"Moreau, Helene D.",1
" Betke, Katherine M.",1
" Hottenga, Jouke-Jan",1
"Pramjit, Songyos",1
" Maniarasu, Suresh",1
" Dunne, W. Michael, Jr.",1
" Lin, Chia-Li",1
" Czako, Gabor",5
" Joiret, S.",1
" Montchatre-Leroy, Elodie",1
" Zhang, S-R",1
"Huang, Lu",2
" Ying, Dingge",1
" Dominguez, Daniel",2
" Wang, Shenghan",1
" Xie, Haibing",1
" Tian, Zhiqi",1
" Kozawa, Akinari",2
" Subramanian, G.",1
"Wong, Sook-San",3
" Li, Yinghui",2
" Barad, Hannah-Noa",1
" Nakaya, Manabu",1
"Xiang, Liang",1
" Zangerl, Eva-Maria",1
" Cantley, Lewis C.",2
" Sobhani, Iradj",1
" Li, Fenfen",1
" Tang, Wangwang",1
" Saraswathi, N. T.",1
" Xing, Xingxing",1
"Li, Xuan",1
" Flanagan, Keith J.",1
" Li, Jianghuai",1
" Ko, Young-Gyu",4
" Krosl, Jana",1
"Balfego, Mariona",1
" Sawaki, Yusuke",2
" Prato, Jeffrey D.",1
" Rangel-Zuniga, Oriol A.",1
" Sekito, Takayuki",1
"Buganim, Yosef",1
"Schobben, Martin",3
" Liu, Kaiwen",1
" Hu, Shu",4
" Willis, Richard A.",1
"Faccin, T. C.",1
"Zhang, Xiaohui",2
" Javanbakht, Hassan",1
"Lv, Jinling",1
" Crompot, Emerence",1
"Hou, Shengli",1
" Wu, Jenq-Shinn",1
"Chen, Sheng",1
"Friedmann, Drew",1
" Bolser, Daniel",1
" Schneider, Christian",3
" Ghosh, Shilpi",2
 Yu Nagai,1
" Singh, Satnam",1
" Maclachlan, P. Ron",1
" Yuan, Jingya",1
"Mueller, Katharina",1
" Fredrickson, Glenn H.",1
" Eshed, Ravit",1
"Vallier, Ludovic",1
"Sasaki, Mark M.",1
" Schurer, Andrew P.",1
" Pigli, Ying Z.",1
" Jiang, Zhi Hong",1
" Zhou, Hu",3
" Orazio, Nicole",1
" Gagnevin, Lionel",1
" Knyazikhin, Yuri",1
" Gonzalez-Rodriguez, David",1
" Krystal, Mark",1
"Yu, Yingcong",1
" Sanogo, Moumine",1
" Mandik-Nayak, Laura",1
" Gallusci, Philippe",1
" Hong, X. C.",1
" Benson, Max",1
" Jorgensen, Timothy J.",1
" Swenson, S.",1
" Fang, Zi-Yu",1
" Shao, Jingyuan",1
" Feng, Sufeng",1
" Liao, Shengkai",1
" Ding, Jijun",1
" Lodish, Harvey F.",1
"Deegan, Tom D.",1
" Moon, Jung-Il",1
" Beaudry, Francis",1
"Krishnan, Seetha",1
" Vivier, Eric",1
"Xiao, X. C.",1
" Kangasjarvi, Saijaliisa",1
"Yang, Yuanqing",1
" Liu, Huiping",1
" Pincet, Frederic",3
" Wang, X. M.",1
" den Uyl, Jurriaan",1
"Li, Ju",1
" Palstra, Friso",1
"Amorim, Carlos Eduardo G.",1
" Feichtinger, Rene G.",1
" Wang, Yuzuo",1
"Piscitelli, Chayne L.",1
" Lloyd, Kenneth P.",2
" Alian, Akram",1
" Bothwell, Marcella",3
" Wu, Gui-Zhen",1
" Sadakane, Masahiro",1
" Joshi, B. D.",1
" Zhe, Jian-Wu",4
"Polat, Ismail",1
" Ho, Patricia M. W.",1
" Briegel, Hans J.",1
" Matranga, Christian B.",2
" Taylor, R. D.",1
" Jin, Yuxi",1
" Isserlin, Ruth",1
" Ladds, Graham",2
"Kieslich, Chris A.",1
" Khan, M. K. A.",1
" Medakovic, Davorin",1
"Yang, Yiqun",2
"El Ghorayeb, Nada",1
" Bouret, Dominique",1
" Lui, Wei",1
" Zhou, Cong-hua",1
" Nakano, Tomoyuki",1
" Neugebauer-Maresch, Christine",1
" Deckers, T.",1
" Bridge, Carrie R.",1
" Prisinzano, L.",1
" Baltzegar, David A.",1
"Kong, Fanhua",1
"Andrievski, R. A.",4
" Zhang, Yunda",1
"Huang, Xiaoping",1
" Qian, Yuhong",6
" Thomas, Torsten",1
" Wu, Hong-jun",1
"Zheng, Ren-hui",1
" Tai, David",1
" Preto, Antonio J.",1
" Hu, Te",1
"Banyai, Krisztian",1
" Jin, Tianye",1
" Nidelet, Sabine",1
"Chen, Jiajun",1
" Chatton, J. -Y.",1
" Millien, V.",1
" Novakovic, Boris",1
" Seyfullah, Leyla J.",1
" Plessen, Birgit",2
" Kamada, Takanobu",1
" Fu, Haifeng",2
" Lam, Kwok-Tai",1
" Pujol, Pascal",1
"Congras, Annabelle",1
" Mu, Wanjun",1
" van Donkelaar, Aaron",1
" Briese, Thomas",1
" Jarmolowski, Artur",1
" Noji, Hiroyuki",1
" Shushkov, Philip",1
" Wu, Brian",1
" Cummings, James F.",1
" Klinger, Barry A.",1
" Tauschmann, Martin",1
 Ni Xiao-Xiao,1
" Delzenne, Nathalie M.",4
"Yu, Guangchuang",1
"Peyregne, Stephane",1
" Brown, Vincent M.",1
" Tian, Zhendong",2
" Xie, Tianshun",1
"Dupret, Barbara",1
" Shriver, Zachary",1
" Chai, Zhen",2
" Anwar, Muhammad Naveed",1
" Kumar, Rahul",1
" Villems, Richard",5
" Li, Hai-Ou",1
" Ma, Wen-Ge",1
" Liu, George Dacai",2
 Hou Juan,2
" Sanz, Yolanda",3
" Dai, Hong-yan",2
" Chen, Weilin",5
"Soady, Kelly J.",2
" Mauthe, Mario",1
" Zhu, Chenming",1
"Wei, Haoming",1
" Liu, Zhenyang",5
" Zheng, Caihong",2
" Dang, Xusheng",1
" Olinger, Gene G., Jr.",1
" McManus, Concepta",1
"Majka, Joanna",2
" Valanoor, Nagarajan",2
" Koog, Myung Guen",1
" Swanson, Alan K.",1
" Pan, Jingcao",1
"Ke, Changwen",2
" Ganopolski, A.",1
" Panchenko, Alexander",1
" Georges, Francois",1
" Gill, Zoe",1
" Cai, Jingsheng",1
"Fu, Xuegang",1
"Cook, Jonathan D.",1
" Karhunen, K.",1
"Held, Katharina",1
"Kyaw, Aung Ko Ko",1
"Lonzaric, Jan",1
"Shoji, Mitsuo",3
"Schomacher, Lars",3
" Lecanda, Fernando",1
" Koehl, Antoine",2
" Watson, Simon J.",4
" Kourtchev, Ivan",1
" Roh, Deok-Ho",2
"Jelinek, Pavel",1
" Zhang, Shixiu",1
" Morimoto, Yuki",1
" Bishton, Mark",1
" Totsuka, Yukari",2
"Menden-Deuer, Susanne",1
" Reinheimer, Eric W.",1
" Raddatz, Guenter",3
" Huerta-Cepas, Jaime",1
"Nakayama, K.",1
" Lundkvist, Johan",1
"Deng, Shining",1
" Kozak, Leslie Paul",1
" Kraft, Johannes",1
" Panstruga, Ralph",1
"Varmuza, Susannah",1
" Sai, T. Phanindra",1
 Ren LeLe,1
" Yao, Yanwen",1
" Andolfo, Giuseppe",1
" Yuan, Jinying",1
"Xue, ZhengYuan",1
" Zheng, Yuanyuan",1
" Guo, Ruiqian",1
" Wu, Guahua",1
" Williamson, Michael P.",1
" Zalenskaya, Irina A.",1
" Xiong, Bing",1
" Yang, Y. Q.",1
" Newman, Michael J.",1
Liu Qiao,1
" Liu, Tianyu",2
" Zhang, Haoran",1
" Lenzen, Sigurd",1
" Zhao, Zhikai",1
" Agapov, Alexander L.",1
" Ding, Guo Yun",1
"Sachs, Ulf",1
" Kaaret, P.",1
" Wegner, K. Mathias",2
"Babkin, Petr",1
" Uehara, Yoshihiko",1
" Hedenstrom, Ingela",1
" Dinh, Huyen H.",1
" Schuman, James",1
" Fedewa, Greg",2
" Innan, Hideki",1
" Gun, Shuangbao",1
"Chen, Zhe",1
" Guo, Fengyun",3
" Du, Zhonglin",1
" Ting, Jyh-Ming",2
" Schluter, A. Dieter",2
" Barilar, Ivan",1
" Hubmayr, Rolf D.",1
" Wang, Teng",1
" Zhao, Xulin",1
"Chen, Chien-Hong",1
" Wang, Yu-ming",1
" Harmans, C. J. P. M.",1
" Gacharna, George",1
" Wickramaratne, D.",1
" Huang, Xiaomin",1
" Muskhelishvili, Levan",1
" Wong, Tina",1
"Benner, Seico",2
" Zheng, Xia",1
" Park, NamKyoo",1
" Gahbauer, F.",1
" Melwani, A. R.",1
" Ma, Rujiang",1
" Li, Fiona J.",1
" Namigai, Erica K. O.",1
" Spontak, Richard J.",1
" Gong, Pengtao",1
" Mooij, J. E.",1
"Matusiak, Magdalena",2
" Rachwal, Phillip",1
" Bartoli, Andrea",1
" Lee, Seok-Jin",1
" Nord, C. L.",1
" Natarajan, Priyamvada",5
" Wozny, Sarah",3
" Moore, Anthony T.",1
"Chou, Hsueh-Tao",1
" Hu, G. L.",1
"Karthikeyan, S.",1
" Hvilsom, Christina",1
" Grandellis, Carolina",2
" Dengler, Juergen",1
"Nakazawa, Yuichi",1
" Gentile, Jacob C.",1
" Fazzio, Thomas G.",1
" Lin, Junfen",1
" Ruben, Peter C.",1
"Xiao, Xiangtian",2
" Bi, Dong",2
" Yin, Xiaoli",1
" Dong, Lingli",3
" Chen, Bangdao",2
" Plenio, Martin B.",3
"Tian, Siqi",1
"Jin, Huanyu",1
" Joseph, Soumya",1
" Chen, Weihan",1
" Hu, You-biao",1
"Sanchez-Perez, Ana M.",1
" Chai, Ning",2
" Yaghi, Omar M.",3
" Moore, Robert J.",1
" Fang, Zhen",1
" Zhu, Yujuan",1
" Logvina, N. A.",1
" Nian, Qing-Gong",1
"Pissani, Franco",1
"Bekpen, Cemalettin",1
"Xie, Fei",1
" Fauzi, Fazlin Mohd",1
" Chen, Shao-Yin",1
" Wang, Yi-lun",1
" Wise, John H.",6
"Song, Zhenwei",1
" Rohaim, Ahmed",1
" Ingelman-Sundberg, Magnus",3
" Wang, Baosen",1
"Luo, Jingshan",1
" Tohonen, Virpi",2
" Kouno, Takahide",1
" Ludwig, Megan L.",1
" Bai, Xue",1
"Orban, Tivadar",1
" Rissanen, Matti",1
" Sumi, Tetsuya",1
"Pettersson, Henrik",1
" Mackensen, Andreas",1
"Hasegawa, Madoka",1
" Poulikakos, Dimos",1
"Treadway, Michael T.",1
"Yin, Zhengwei",1
" De Block, Marc",1
" McCouch, Susan",2
" Ryazantsev, Mikhail N.",1
" Wegrzyn, Jill L.",1
" Palmas, S.",1
" Valencia, Alfonso",1
" Lee, Chi H.",1
" Zheng, Tian-Yao",1
" Chan, Pan F.",1
" Lee, Cheng-Chun",1
" Wang, Wendan",2
" Berger, Shelley L.",2
" Hou, X-Y.",1
" Wang, Jinming",2
"Wei, Guifeng",1
" Rosales, Cecilia",1
" Malkan, Matthew A.",1
"Carter, Donald M.",1
"Langer, Judith",1
" Chou, Hung-Lung",1
" Staszewski, Ori",1
" Jordano, Pedro",1
" Blackburn, Elizabeth A.",1
" Gu, Yanling",1
" Liao, Hong",8
" Jing, Junzhan",2
" Yan, Feng",22
" Keil, Richard G.",1
" Wang, Xue-Lian",1
" Abdul-Hamid, M. I. E.",1
" Qiao, Tuo",2
" Pileni, Marie Paule",1
" He, Sheng-Gui",8
"Zhang, Li-Zhen",1
"Holland, Steven M.",1
" Guo, Fan",9
" Cornwell, Will K.",1
" Altomare, Marco",1
" Carpentieri, M.",1
 He Ke,3
" Li, Wu",1
" Ferrari, Francesco",2
"Freitas, Flavio S.",1
" Tian, Chunyan",1
" Coll, Nuria S.",1
" Konieczny, Vera",1
" Kuemmerle-Deschner, Jasmin B.",1
" Nakazato, Yoichi",1
"Zhu, Jinjie",1
" Aleman-Nava, Gibran S.",1
" Choi, Yunsoo",1
" Fukuda, Shinji",3
" Miyaji, T.",2
" Munnecke, Axel",1
"Chang, Cui-Zu",8
" Skalsky, Rastislav",2
" Ong, N. Phuan",1
" Liu, Xingfeng",1
" Simon, Jeffrey A.",1
"Chen, Zhi-Gang",1
"Zheng, Yi-Cong",1
" Cheng, Wen-Hsing",3
" Richard, Katharina",1
" Ullah, Raqeeb",1
" Ko, Sanghyek",1
" Fan, Xiulin",1
" Claydon, Tom W.",1
"Zhong, Xiaolin",1
" Wilson, Iain B. H.",1
" Lai, Zhitian",1
" Larson, Greger",2
" Xu, Jing",10
" Sims, Clark R.",1
" Norris, Alan",1
" Zhang, B-C",1
" Thibeault, Jane",1
" Huang, Zhimiao",1
" Fang, Jingyuan",1
" Pan, Si-Hua",1
" Newman, Zachary L.",1
" Yuan, Yanzhi",1
" Tang, Yuan",1
" Davies, Matthew L.",7
" Yang, Wenshu",1
" Katase, Takayoshi",1
"Sakai, Takaomi",1
"Csobonyeiova, Maria",4
" Nichol, S. T.",1
" Liu, Yun-Long",2
" Liu, Miao",1
" Buban, James P.",1
"Kim, Mirang",1
" Cardenas, Leyla",1
"Deng, Linjing",1
 Chu Liang,2
" Kirkpatrik, James",1
"Lu, Yajing",1
" Xiao, Changchun",2
" Kato, Hideaki E.",3
" Wang, Xin Lei",1
" Dong, Liyong",1
" Scotcher, Miles C.",1
" Grupp, Kara",1
" Jin, Dalai",1
" Meyer-Aurich, Andreas",1
" Yan, Guoxin",1
" Linker, Ralf A.",2
" Xu, S.",3
" Utley, Rhea T.",1
" Shang, Xiying",1
" Kawamata, Masaki",1
" Yamaguchi, Tomonari",1
" Thorbert-Mros, Sara",1
" Xu, Miao",2
" Muller, Astrid M.",1
" Tsiatmas, A.",1
" Zhou, Xuan",1
" Zhao, Gongpu",2
"Yu, Haiyang",1
" Cho, Min Ju",2
" Taskiran, Ekim Zihni",1
" Devulapally, Mohan Gandhi",1
" Noy, Dror",1
" Mallampalli, Rama",1
"Zhang, Zhijie",2
" Wang, Wenbin",2
" Chen, Yun-zhao",1
" Horvath, Philippe",1
" Menzel, Randolf",1
"Rossetto, Dorine",1
" Rice, Elena",1
" He, Qun",1
" El-Tayeb, Ali",1
" Kong, Xingchen",1
" Yu, Cheng-Ping",2
" Hoiczyk, Egbert",1
" Lawson, Daniel J.",1
" Kuo, Pao-Lin",1
"Wu, Chao",2
" Ma, Honglei",1
" Lu, Ming-Hui",1
" Tian, Yuqiang",1
"Barzola-Quiquia, J.",1
"da Silva, Ronaldo Celerino",1
" Zhang, Li-Biao",3
" Prasad, Bhagavatula L. V.",1
" Nakagawa, Atsushi",2
"Zhang, Chenglin",1
" Jacob, D. J.",2
"Jarvis, Samuel Paul",2
" Nozawa, Takaya",1
" Wang, Chih-Liang",1
" Jin, Kyung-Hwan",2
"Manville, Catriona M.",1
"Chen, Shirui",1
" van Berloo, Ralph",1
" Yang, Zhaohui",1
